,img_name,leaf_weight,내부온도관측치Min,내부온도관측치Max,내부습도관측치Min,내부습도관측치Max,CO2관측치Max-Min,EC관측치Min,EC관측치Max,최근분무량Max,백색광추정광량Max,적색광추정광량Max,청색광추정광량Max,pred_result,CO2update,분무량update
251,CASE13_12.png,6.115,22.39999961853028,26.89999961853028,69.0,84.5,202.0,0.0,0.4515693187713623,10000,309.41,47.9892,61.0935,6.022334,3.605704824793626,94.31974964822035
252,CASE13_13.png,7.526,22.5,26.89999961853028,64.69999694824219,85.19999694824219,266.0,0.0,0.4484604001045227,10000,309.41,47.9892,61.0935,7.584534,4.619295868574712,92.95016326417327
253,CASE13_14.png,11.148,22.39999961853028,26.799999237060547,65.30000305175781,85.4000015258789,220.0,0.0,0.4414653182029724,10000,309.41,47.9892,61.0935,9.530898,3.695559909074444,91.29843891173064
254,CASE13_15.png,14.451,19.89999961853028,26.299999237060547,55.0,90.0,101.0,0.0,0.4266979992389679,10000,309.41,47.9892,61.0935,12.685689,1.611213047367159,88.74241342216935
255,CASE13_16.png,17.62,19.799999237060547,26.299999237060547,47.20000076293945,87.69999694824219,81.0,0.0,0.4103762209415436,10000,309.41,47.9892,61.0935,15.764038,1.2316761936059948,86.38261218911524
256,CASE13_17.png,20.535,19.799999237060547,25.39999961853028,46.0,84.5999984741211,72.0,0.3621881008148193,0.3862821757793426,10000,309.41,47.9892,61.0935,19.807554,1.0314070021705675,83.46719105875411
257,CASE13_18.png,24.972,19.799999237060547,25.39999961853028,45.400001525878906,91.9000015258789,103.0,0.0,0.370737612247467,10000,309.41,47.9892,61.0935,23.329712,1.404614816978962,81.08346186683708
258,CASE13_19.png,30.506,21.5,25.700000762939453,65.30000305175781,85.69999694824219,145.0,0.0,0.3419801890850067,8813.880000000001,309.41,47.9892,61.0935,28.526237,1.8465165980129674,68.57650395537527
259,CASE13_20.png,32.046,21.39999961853028,25.799999237060547,63.29999923706055,86.19999694824219,189.0,0.0,0.3147772252559662,9971.28,309.41,47.9892,61.0935,30.492765,2.3480371186155677,76.4125122185893
260,CASE13_21.png,33.408,21.39999961853028,25.799999237060547,64.9000015258789,86.19999694824219,192.0,0.0,0.2953465282917022,10000,309.41,47.9892,61.0935,30.474174,2.3858585985610734,76.6435202724487
261,CASE13_22.png,34.894,21.5,25.799999237060547,67.69999694824219,85.9000015258789,228.0,0.0,0.2735841274261474,10000,309.41,47.9892,61.0935,31.682331,2.7913013403106723,75.94033249608863
262,CASE13_23.png,35.414,21.5,25.89999961853028,61.0,86.69999694824219,155.0,0.0,0.2712524831295013,10000,309.41,47.9892,61.0935,32.264015,1.8841774255730164,75.6063544570305
263,CASE13_24.png,35.412,21.5,25.299999237060547,57.900001525878906,86.5999984741211,142.0,0.2494900971651077,0.2634801864624023,10000,309.41,47.9892,61.0935,32.779488,1.7154008007394295,75.31283747682473
264,CASE13_25.png,35.449,21.600000381469727,25.39999961853028,55.59999847412109,83.4000015258789,119.0,0.2479356378316879,0.2564851343631744,10000,309.41,47.9892,61.0935,33.267727,1.4291251159047489,75.03692172974482
265,CASE13_26.png,35.835,22.200000762939453,26.299999237060547,64.0,85.80000305175781,759.0,0.2424950450658798,0.2533762454986572,10000,309.41,47.9892,61.0935,32.24439,9.228592977587892,75.61757440145476
266,CASE13_27.png,36.723,23.600000381469727,27.5,69.19999694824219,86.5999984741211,518.0,0.234722763299942,0.2463811784982681,10000,309.41,47.9892,61.0935,32.601727,6.271055325513957,75.41379909780512
267,CASE13_28.png,35.567,23.600000381469727,27.600000381469727,65.4000015258789,85.4000015258789,255.0,0.2316138595342636,0.2424950450658798,10000,309.41,47.9892,61.0935,33.04455,3.07064099931904,75.162793214754
268,CASE13_29.png,36.409,23.799999237060547,27.700000762939453,64.4000015258789,86.30000305175781,118.0,0.2261732667684555,0.2354999929666519,10000,309.41,47.9892,61.0935,33.35861,1.4155706291167762,74.98578456989016
269,CASE13_30.png,35.042,22.100000381469727,26.600000381469727,61.09999847412109,86.9000015258789,230.0,0.2184009850025177,0.2300594002008438,9990.57,309.41,47.9892,61.0935,33.77068,2.7455907007081715,74.68430301767174
270,CASE13_31.png,35.661,22.100000381469727,26.299999237060547,68.4000015258789,86.0,226.0,0.2114059329032898,0.2246188074350357,9923.67,309.41,47.9892,61.0935,32.792908,2.729702403978853,74.73042159751482
271,CASE13_32.png,46.389,22.200000762939453,26.299999237060547,64.9000015258789,85.30000305175781,502.0,0.2106287032365799,0.3847277164459229,10000,309.41,47.9892,61.0935,36.335117,5.814551684687009,73.34867362163192
272,CASE13_33.png,43.961,22.799999237060547,26.600000381469727,67.0999984741211,85.30000305175781,321.0,0.2650346457958221,0.3054504990577698,10000,309.41,47.9892,61.0935,42.13048,3.4841889459384126,70.35788523334332
273,CASE13_34.png,47.125,22.89999961853028,27.0,66.4000015258789,87.0,207.0,0.2238415777683258,0.2681435644626617,10000,309.41,47.9892,61.0935,43.378498,2.2167844250396915,69.74546490227566
274,CASE13_35.png,50.563,22.799999237060547,26.89999961853028,67.80000305175781,86.0999984741211,240.0,0.1927524656057357,0.2277277261018753,10000,309.41,47.9892,61.0935,44.72193,2.5337321568511113,69.09802819793794
275,CASE13_36.png,48.271,22.89999961853028,26.89999961853028,72.0999984741211,87.0,377.0,0.1748762428760528,0.1966386139392852,10000,309.41,47.9892,61.0935,45.496006,3.9478090842877767,68.73040899830612
276,CASE13_37.png,44.942,23.0,26.89999961853028,58.0,85.19999694824219,115.0,0.1663267165422439,0.1787623763084411,9683.16,309.41,47.9892,61.0935,40.90474,1.2650605457977218,68.72132193707607
277,CASE13_38.png,43.354,23.0,26.299999237060547,51.29999923706055,80.5999984741211,97.0,0.1655495017766952,0.173321783542633,10000,309.41,47.9892,61.0935,40.823082,1.0680104425436696,71.0110860945367
278,CASE13_39.png,43.78,23.0,26.700000762939453,52.20000076293945,83.0,202.0,0.1639950424432754,0.173321783542633,10000,309.41,47.9892,61.0935,41.153763,2.2160357768225105,70.84472838318877
279,CASE13_40.png,55.091,22.89999961853028,27.299999237060547,67.19999694824219,85.4000015258789,319.0,0.1639950424432754,0.3310990035533905,10000,309.41,47.9892,61.0935,46.090034,3.31980317542608,68.45093896001147
280,CASE13_41.png,47.719,22.89999961853028,27.100000381469727,66.80000305175781,85.30000305175781,226.0,0.2145148515701294,0.2525990009307861,10000,309.41,47.9892,61.0935,45.197636,2.3740085310521786,68.87164471465638
281,CASE14_01.png,0.064,21.799999237060547,26.299999237060547,72.4000015258789,83.69999694824219,224.0,0.0,0.1243564337491989,10000,309.41,47.9892,61.0935,0.424981,4.4422426257334635,99.57681744545214
282,CASE14_02.png,0.13,21.700000762939453,26.100000381469727,47.59999847412109,83.30000305175781,213.0,0.1126980111002922,0.1259108930826187,10000,309.41,47.9892,61.0935,0.4193173,4.224571283514781,99.58243362803663
283,CASE14_03.png,0.112,21.799999237060547,25.89999961853028,48.5,82.0,57.0,0.0,0.1266881227493286,10000,309.41,47.9892,61.0935,0.4193173,1.1305190758701527,99.58243362803663
284,CASE14_04.png,0.186,21.89999961853028,26.39999961853028,48.79999923706055,82.69999694824219,838.0,0.0,0.48188117146492,10000,309.41,47.9892,61.0935,0.4193173,16.620613782091016,99.58243362803663
285,CASE14_05.png,0.48,22.600000381469727,27.100000381469727,60.70000076293945,79.80000305175781,302.0,0.452346533536911,0.4601188004016876,10000,309.41,47.9892,61.0935,1.0940831,5.910664829994767,98.91775753194402
286,CASE14_06.png,0.916,22.600000381469727,27.100000381469727,64.19999694824219,80.80000305175781,254.0,0.0,0.4624504745006561,10000,309.41,47.9892,61.0935,1.0944427,4.971186426112052,98.91740567456533
287,CASE14_07.png,1.402,22.600000381469727,26.89999961853028,67.4000015258789,80.5999984741211,236.0,0.0,0.4601188004016876,10000,309.41,47.9892,61.0935,1.2594953,4.604025041971102,98.75617067192711
288,CASE14_08.png,1.843,22.600000381469727,27.200000762939453,73.0999984741211,82.9000015258789,697.0,0.0,0.4601188004016876,9971.28,309.41,47.9892,61.0935,1.0905529,13.64244386558596,98.63711013494714
289,CASE14_09.png,2.657,22.600000381469727,27.100000381469727,66.80000305175781,83.30000305175781,761.0,0.0,0.4616732597351074,9990.57,309.41,47.9892,61.0935,2.2059402,14.576885256440606,97.74940654574596
290,CASE14_10.png,3.694,22.700000762939453,27.299999237060547,74.5,83.0,180.0,0.0,0.4608960151672363,10000,309.41,47.9892,61.0935,3.9995177,3.3333631052041786,96.15429206937563
291,CASE14_11.png,5.254,22.700000762939453,27.100000381469727,74.9000015258789,84.4000015258789,188.0,0.0,0.4577870965003967,10000,309.41,47.9892,61.0935,6.469906,3.329206887647378,93.92325376900399
292,CASE14_12.png,6.507,22.39999961853028,26.89999961853028,69.0,84.5,262.0,0.0,0.4515693187713623,10000,309.41,47.9892,61.0935,6.7959695,4.613003392784765,93.6364925269956
293,CASE14_13.png,7.841,22.5,26.799999237060547,64.69999694824219,85.19999694824219,262.0,0.0,0.4469059109687805,10000,309.41,47.9892,61.0935,9.184377,4.426843928761809,91.58819489348737
294,CASE14_14.png,11.408,22.39999961853028,26.600000381469727,65.30000305175781,85.4000015258789,220.0,0.0,0.4375791847705841,10000,309.41,47.9892,61.0935,10.297721,3.6485624390348024,90.66370464717036
295,CASE14_15.png,15.042,19.89999961853028,26.299999237060547,54.09999847412109,90.0,103.0,0.0,0.4259207844734192,10000,309.41,47.9892,61.0935,14.070204,1.6076115506047084,87.66531179342854
296,CASE14_16.png,17.422,19.799999237060547,25.39999961853028,46.0,87.69999694824219,86.0,0.0,0.407267302274704,10000,309.41,47.9892,61.0935,17.016947,1.2832575020166168,85.45770724987382
297,CASE14_17.png,20.628,19.799999237060547,25.39999961853028,45.400001525878906,84.5999984741211,74.0,0.2821336686611175,0.3839504718780517,10000,309.41,47.9892,61.0935,19.27446,1.0682147504289459,83.84024543058086
298,CASE14_18.png,26.108,19.799999237060547,25.700000762939453,47.70000076293945,91.9000015258789,88.0,0.0,0.3520841300487518,10000,309.41,47.9892,61.0935,23.4451,1.1981738740909877,81.00767061633066
299,CASE14_19.png,30.5,21.5,25.799999237060547,65.30000305175781,85.69999694824219,145.0,0.0,0.3202178180217743,8813.880000000001,309.41,47.9892,61.0935,28.252249,1.852981886820914,68.72300539540636
300,CASE14_20.png,31.94,21.39999961853028,25.799999237060547,63.29999923706055,86.19999694824219,189.0,0.0,0.3015643656253814,9971.28,309.41,47.9892,61.0935,29.853561,2.366832457227549,76.78865271935052
301,CASE14_21.png,33.144,21.39999961853028,25.799999237060547,64.9000015258789,86.19999694824219,192.0,0.0,0.2922376096248626,10000,309.41,47.9892,61.0935,30.589687,2.3824388348846672,76.57572530976356
302,CASE14_22.png,34.862,21.5,25.89999961853028,67.69999694824219,85.9000015258789,228.0,0.0,0.2735841274261474,10000,309.41,47.9892,61.0935,31.630802,2.7930633341076323,75.97006056378811
303,CASE14_23.png,35.509,21.5,25.600000381469727,57.900001525878906,86.69999694824219,142.0,0.0,0.2681435644626617,10000,309.41,47.9892,61.0935,32.55657,1.7200327000019504,75.43948972125636
304,CASE14_24.png,35.496,21.5,25.299999237060547,56.09999847412109,86.5999984741211,147.0,0.2494900971651077,0.2627029716968536,10000,309.41,47.9892,61.0935,32.791298,1.7755489230281183,75.30613941284015
305,CASE14_25.png,36.463,21.600000381469727,26.200000762939453,55.59999847412109,83.4000015258789,243.0,0.2479356378316879,0.2564851343631744,10000,309.41,47.9892,61.0935,33.704426,2.9030722939310283,74.7918397256348
306,CASE14_26.png,36.701,22.200000762939453,26.39999961853028,66.30000305175781,85.80000305175781,758.0,0.24094058573246,0.2518217861652374,10000,309.41,47.9892,61.0935,33.756943,9.04999601047999,74.7624741991898
307,CASE14_27.png,36.453,23.600000381469727,27.600000381469727,65.4000015258789,86.5999984741211,518.0,0.2339455485343933,0.2456039637327194,10000,309.41,47.9892,61.0935,34.577904,6.124531059554279,74.30640322649103
308,CASE14_28.png,36.607,23.600000381469727,27.700000762939453,65.19999694824219,85.4000015258789,256.0,0.2300594002008438,0.2424950450658798,10000,309.41,47.9892,61.0935,33.71385,3.0580363942167272,74.78656848187379
309,CASE14_29.png,37.23,23.799999237060547,27.5,63.79999923706055,86.30000305175781,119.0,0.2246188074350357,0.234722763299942,10000,309.41,47.9892,61.0935,34.384144,1.4102175403947927,74.41354093084077
310,CASE14_30.png,37.076,22.100000381469727,26.299999237060547,61.09999847412109,86.9000015258789,230.0,0.2184009850025177,0.228504940867424,9990.57,309.41,47.9892,61.0935,35.11655,2.702177191157302,73.94038702142706
311,CASE14_31.png,36.12,22.100000381469727,26.299999237060547,64.9000015258789,86.0,502.0,0.2106287032365799,0.3847277164459229,9923.67,309.41,47.9892,61.0935,36.110153,5.829742283700274,72.90910913897805
312,CASE14_32.png,45.993,22.200000762939453,26.600000381469727,70.4000015258789,85.30000305175781,225.0,0.2906831800937652,0.3497524857521057,10000,309.41,47.9892,61.0935,38.383858,2.545713720711309,72.26276347924914
313,CASE14_33.png,45.472,22.799999237060547,27.0,66.4000015258789,85.30000305175781,323.0,0.2564851343631744,0.2953465282917022,10000,309.41,47.9892,61.0935,42.928165,3.475803057124823,69.96521644281937
314,CASE14_34.png,48.1,22.89999961853028,26.89999961853028,70.4000015258789,87.0,203.0,0.2160693109035492,0.259594053030014,10000,309.41,47.9892,61.0935,45.68311,2.121586557962006,68.64213703290656
315,CASE14_35.png,50.014,22.799999237060547,26.89999961853028,67.80000305175781,86.0999984741211,240.0,0.1880891025066376,0.2191782146692276,10000,309.41,47.9892,61.0935,45.860054,2.503649747578903,68.55886670657615
316,CASE14_36.png,48.375,22.89999961853028,26.89999961853028,68.9000015258789,87.0,377.0,0.1725445538759231,0.191198006272316,10000,309.41,47.9892,61.0935,45.153793,3.962007063659564,68.89244706130414
317,CASE14_37.png,44.659,23.0,26.5,51.29999923706055,85.19999694824219,116.0,0.1663267165422439,0.1772079169750213,9683.16,309.41,47.9892,61.0935,41.43739,1.2686276368999598,68.4625189986891
318,CASE14_38.png,43.648,23.0,26.299999237060547,52.20000076293945,80.5999984741211,95.0,0.1655495017766952,0.1725445538759231,10000,309.41,47.9892,61.0935,40.01893,1.055333583725112,71.4189145710512
319,CASE14_39.png,45.44,23.0,27.299999237060547,64.0999984741211,83.69999694824219,227.0,0.1639950424432754,0.3310990035533905,10000,309.41,47.9892,61.0935,42.432884,2.4558359555242264,70.20850606381038
320,CASE14_40.png,54.657,22.89999961853028,27.100000381469727,72.19999694824219,85.4000015258789,319.0,0.2393861413002014,0.2930148243904114,10000,309.41,47.9892,61.0935,45.50025,3.340305391870702,68.7284042467281
321,CASE14_41.png,50.008,22.89999961853028,27.100000381469727,66.80000305175781,85.30000305175781,226.0,0.2082970291376114,0.2440495043992996,10000,309.41,47.9892,61.0935,47.06625,2.328306697745097,67.99656617340824
322,CASE15_01.jpg,0.23,18.5,25.39999962,13.67999983,55.46757064,108.0,5.40805006,5.588178158,769.0,309.41,99.288,156.65,0.48050243,2.1394398787880684,7.653226062794877
323,CASE15_02.jpg,0.522,16.39999962,31.10000038,31.0,55.29999924,50.0,5.535088062,5.643165112,769.0,309.41,99.288,156.65,0.497339,0.9901511840059534,7.651943898733478
324,CASE15_03.jpg,1.093,16.60000038,30.39999962,31.5,54.09999847,45.0,5.59576273,5.684878349,769.0,309.41,99.288,156.65,0.3173883,0.8943230465719542,7.665670060112599
325,CASE15_04.jpg,1.562,19.10000038,25.39999962,38.20000076,62.53000221,65.0,5.535088062,5.686774731,723.99,309.41,99.288,156.65,0.8571962,1.2780885470835297,7.178367308211964
326,CASE15_05.jpg,1.752,19.29999924,25.20000076,44.5,62.30000114,100.0,5.552152634,5.682982445,582.53,309.41,99.288,156.65,1.2740139,1.9503056693597378,5.752018484970901
327,CASE15_06.jpg,1.905,19.0,24.89999962,46.79999924,65.19999695,162.0,5.591970921,5.722800255,608.25,309.41,99.288,156.65,1.9105405,3.1207534816556186,5.968469964105431
328,CASE15_07.jpg,2.161,19.20000076,25.0,50.0,66.11000977,97.0,5.629891872,5.768306255,730.42,309.41,99.288,156.65,2.0387409,1.8639959061730489,7.158261593171031
329,CASE15_08.jpg,2.778,19.53142801,25.20000076,53.20000076,68.30000305,134.0,5.667813778,5.804332256,762.57,309.41,99.288,156.65,2.6269116,2.5462257982853016,7.430507145846919
330,CASE15_09.jpg,5.591,19.20000076,23.70000076,57.90000153,68.69999695,147.0,5.758826256,5.880175114,769.0,309.41,99.288,156.65,3.3248906,2.7566863869009044,7.442543568490359
331,CASE15_10.jpg,6.237,18.84000092,23.62800003,60.09999847,77.0,179.0,5.821396828,5.956018448,550.38,309.41,99.288,156.65,6.1067595,3.1903464323224724,5.187039945367477
332,CASE15_11.jpg,14.143,19.10000038,25.39999962,60.09999847,81.11999817,345.0,5.830876827,5.992044449,685.41,309.41,99.288,156.65,12.66435,5.50552267756707,6.083645802776122
333,CASE16_01.jpg,97.759,18.29999924,23.70000076,35.79999924,89.85000915,418.0,4.827848434,5.186208725,743.28,309.41,99.288,156.65,90.039185,2.9848788394476875,3.9111933678309554
334,CASE16_02.jpg,119.077,19.70000076,23.79999924,48.40000153,90.40000153,434.0,4.723564148,4.935925484,769.0,309.41,99.288,156.65,107.123055,2.762166252431892,3.7127687209905242
335,CASE16_03.jpg,129.69,20.39999962,24.70000076,61.29999924,91.09999847,437.0,4.693226337,4.797511101,769.0,309.41,99.288,156.65,123.421165,2.519876971187456,3.4419299532342875
336,CASE16_04.jpg,204.469,19.89999962,24.20000076,58.79999924,91.59999847,416.0,4.621175289,4.731147766,736.85,309.41,99.288,156.65,191.19955,1.7247130021594155,2.5303953938115633
337,CASE17_01.jpg,295.346,19.39999962,24.39999962,53.29999924,90.5,427.0,1.3312639,3.441810608,743.28,309.41,99.288,156.65,284.3075,1.277267186647024,1.9340762280205304
338,CASE17_02.jpg,288.597,20.5,25.39999962,36.79999924,91.90000153,705.9,0.010334405,4.994704247,633.97,309.41,99.288,156.65,306.52844,1.9799262016797314,1.5594726902747569
339,CASE17_03.jpg,389.307,20.5,27.10000038,31.60000038,91.69999695,713.0,1.357569695,3.80585885,769.0,309.41,99.288,156.65,365.56335,1.7157432194152828,1.651762321926758
340,CASE18_01.jpg,0.668,20.7235942762345,33.040895037353,25.0,39.0200019837357,101.0,3.94636726379394,4.09089851379394,698.27,309.41,99.288,156.65,0.6877713,1.9925910611106312,6.9350030394406
341,CASE18_02.jpg,1.031,19.5,36.4000015258789,23.056491214782,39.5,43.0,3.99522256851196,4.14077186584472,743.28,309.41,99.288,156.65,0.36462957,0.853773776698503,7.405796276880534
342,CASE18_03.jpg,1.373,18.5850848476402,33.599998474121,25.2999992370605,41.7753845797851,38.0,4.09191608428955,4.17028856277465,756.14,309.41,99.288,156.65,1.0536361,0.7443152516222052,7.482561035723087
343,CASE18_04.jpg,1.627,21.6199985502753,35.4000015258789,27.0,44.9200004576705,76.0,4.07563066482544,4.1947169303894,769.0,309.41,99.288,156.65,2.289897,1.4534356416881067,7.5178490012557155
344,CASE18_05.jpg,1.481,22.0,35.1812725272029,31.2000007629394,47.0199989322572,122.0,4.13161134719848,4.2313585281372,769.0,309.41,99.288,156.65,2.6939867,2.3152546929989644,7.488267080783222
345,CASE18_06.jpg,2.127,22.6000003814697,30.6000003814697,38.599998474121,49.7999992370605,161.0,4.16316413879394,4.27105379104614,518.23,309.41,99.288,156.65,2.9362383,3.041394801942321,5.034475793545683
346,CASE18_07.jpg,3.158,22.5800025940407,31.7999992370605,28.2999992370605,55.4400028227828,141.0,4.21303749084472,4.32194471359252,646.83,309.41,99.288,156.65,3.1328437,2.653725834742024,6.271813874167421
347,CASE18_08.jpg,4.222,23.2999992370605,30.2999992370605,43.7999992370605,61.2999992370605,132.0,4.26392889022827,4.36774730682373,743.28,309.41,99.288,156.65,3.4812205,2.468156088547007,7.182752545907592
348,CASE18_09.jpg,6.223,22.7999992370605,31.6000003814697,54.599998474121,76.8000030517578,86.0,4.31583786010742,4.41863822937011,736.85,309.41,99.288,156.65,4.750346,1.5707663290383589,7.034344306604963
349,CASE18_10.jpg,10.218,21.7599990842863,35.9000015258789,39.2000007629394,94.0,107.0,4.32296228408813,4.47054719924926,769.0,309.41,99.288,156.65,8.900963,1.8166086690297405,7.061461889919192
350,CASE18_11.jpg,14.736,21.939999771188,31.1000003814697,46.9000015258789,95.0999984741211,210.0,4.37996101379394,4.474618434906,769.0,309.41,99.288,156.65,13.2245455,3.3214948140671097,6.791813529514234
351,CASE19_01.jpg,0.026,19.8999996185302,28.8999996185302,53.599998474121,71.8000030517578,79.0,0.684968590736389,0.705154299736023,769.0,309.41,47.9892,61.0935,0.41957012,1.5668519150793583,7.657869866212886
352,CASE19_02.jpg,0.29,19.6000003814697,29.6000003814697,51.5,67.0,57.0,0.687660038471221,0.711882889270782,756.14,309.41,47.9892,61.0935,0.94310844,1.1188952096854026,7.490754066182192
353,CASE19_03.jpg,0.578,19.7000007629394,29.5,51.2000007629394,67.1999969482421,63.0,0.691697120666503,0.717265725135803,769.0,309.41,47.9892,61.0935,1.6606323,1.219497268909734,7.5643834058663435
354,CASE19_04.jpg,0.747,18.6000003814697,29.2000007629394,50.599998474121,68.0,64.0,0.698425710201263,0.724667191505432,769.0,309.41,47.9892,61.0935,2.523538,1.2185013126876563,7.500716567155535
355,CASE19_05.jpg,0.621,22.1000003814697,29.1000003814697,51.2000007629394,66.4000015258789,61.0,0.707172870635986,0.730722904205322,769.0,309.41,47.9892,61.0935,2.4441986,1.1631410456904188,7.506525606224031
356,CASE20_01.jpg,1.01,19.2999992370605,29.2999992370605,50.7999992370605,65.3000030517578,61.0,0.382811529461832,0.747544288635253,769.0,309.41,47.9892,61.0935,2.678269,1.1579727496360976,7.489413363600822
357,CASE20_02.jpg,1.399,19.2999992370605,29.3999996185302,50.5,63.7999992370605,82.0,0.0477728582918644,0.663706338405518,769.0,309.41,47.9892,61.0935,3.037271,1.5460825652209746,7.463318782967378
358,CASE20_03.jpg,1.91,18.7999992370605,29.0,50.4000015258789,64.5999984741211,59.0,0.0464271418750286,0.0645942836999893,769.0,309.41,47.9892,61.0935,3.3837473,1.1052052915738269,7.438306504488642
359,CASE20_04.jpg,2.991,19.5,29.2999992370605,50.9000015258789,65.4000015258789,70.0,0.0464271418750286,0.0639214292168617,769.0,309.41,47.9892,61.0935,3.5788803,1.306484936005652,7.424293425191622
360,CASE20_05.jpg,3.811,19.8999996185302,29.2999992370605,46.8400532547384,72.0999984741211,319.0,0.0477728582918644,0.715247213840484,769.0,309.41,47.9892,61.0935,4.0557904,5.901310435745659,7.390266289303972
361,CASE20_06.jpg,5.259,19.6000003814697,29.2000007629394,54.599998474121,69.6999969482421,88.0,0.6964071393013,0.72130286693573,698.27,309.41,47.9892,61.0935,5.130843,1.5962026918398473,6.641913829227071
362,CASE20_07.jpg,6.911,20.6000003814697,28.7999992370605,57.2000007629394,73.5999984741211,133.0,0.700444340705871,0.723994314670562,769.0,309.41,47.9892,61.0935,5.968507,2.376336392178551,7.256873025492376
363,CASE20_08.jpg,9.561,20.2999992370605,28.7000007629394,59.2999992370605,71.4000015258789,159.0,0.700444340705871,0.722648620605468,717.5600000000001,309.41,47.9892,61.0935,7.1841135,2.780492522630433,6.694648829651421
364,CASE20_09.jpg,13.555,20.7999992370605,28.8999996185302,61.599998474121,72.5,117.0,0.442740023136138,0.715247213840484,769.0,309.41,47.9892,61.0935,12.719097,1.8654605311042665,6.822268989610518
365,CASE20_10.jpg,18.565,19.7999992370605,28.8999996185302,65.0,75.8000030517578,134.0,0.0464271418750286,0.508007168769836,769.0,309.41,47.9892,61.0935,16.610008,2.011709711849907,6.594631225820686
366,CASE20_11.jpg,24.119,20.3999996185302,28.7000007629394,67.6999969482421,78.3000030517578,144.0,0.045754287391901,0.0639214292168617,730.42,309.41,47.9892,61.0935,23.614334,1.956140770084261,5.908861669715423
367,CASE20_12.jpg,31.588,19.8999996185302,29.1000003814697,58.4000015258789,78.5,242.0,0.045754287391901,0.759655773639679,769.0,309.41,47.9892,61.0935,28.069283,3.099810715566582,6.00456238987455
368,CASE21_01.jpg,141.114,18.8999996185302,28.0,50.7000007629394,85.2499961854191,320.0,0.506661415100097,0.656708598136901,769.0,309.41,47.9892,61.0935,130.73091,1.7705881080330974,3.3328867814026304
369,CASE21_02.jpg,156.857,19.7999992370605,27.8999996185302,46.329147234559,85.9699974060058,345.200000002981,0.568564355373382,0.633831441402435,769.0,309.41,47.9892,61.0935,149.39189,1.731263994754155,3.0835004297854276
370,CASE21_03.jpg,176.14,20.2999992370605,28.2999992370605,52.099998474121,86.8599998475983,346.0,0.494550019502639,0.57125574350357,769.0,309.41,47.9892,61.0935,163.92847,1.6173630372806387,2.9136682374584293
371,CASE21_04.jpg,193.083,20.7999992370605,28.2999992370605,49.4773887097835,86.9899993902072,358.0,0.410442858934402,0.499260008335113,769.0,309.41,47.9892,61.0935,179.39224,1.5606456434620457,2.7524028584330043
372,CASE21_05.jpg,200.547,20.2999992370605,27.3999996185302,43.5497742444276,88.1999954227358,353.0,0.318934291601181,0.413134306669235,769.0,309.41,47.9892,61.0935,186.90578,1.4900438478115645,2.680322438955395
373,CASE21_06.jpg,210.017,20.3999996185302,27.7000007629394,33.7999992370605,86.0399932852014,388.19999999925506,0.066209143406013,0.715920031070709,769.0,309.41,47.9892,61.0935,197.82751,1.5664120581256498,2.5820314584102726
374,CASE21_07.jpg,236.414,20.3999996185302,28.2000007629394,58.4000015258789,86.3000030517578,361.0,0.563854336738586,0.672857165336608,769.0,309.41,47.9892,61.0935,222.56517,1.3244538911556456,2.3840143683212918
375,CASE21_08.jpg,252.707,20.0,27.2999992370605,53.5,85.8000030517578,374.0,0.473691433668136,0.565872848033905,769.0,309.41,47.9892,61.0935,236.2133,1.3067177521100521,2.2872384881859222
376,CASE22_01.jpg,0.335,,,,,,,,10000,0,0,0,0.71212184,,99.29291347755404
377,CASE22_02.jpg,0.839,,,,,,,,10000,0,0,0,0.42320228,,99.57858117407964
378,CASE22_03.jpg,1.346,,,,,,,,10000,0,0,0,0.419789,,99.58196586133039
379,CASE22_04.jpg,0.781,,,,,,,,10000,0,0,0,1.6818627,,98.34595604826583
380,CASE22_05.jpg,0.358,,,,,,,,10000,0,0,0,1.9806718,,98.05779686970057
381,CASE22_06.jpg,0.919,,,,,,,,10000,0,0,0,2.1980855,,97.84919111816434
382,CASE22_07.jpg,1.385,,,,,,,,10000,0,0,0,2.6059031,,97.46027955383786
383,CASE22_08.jpg,2.462,,,,,,,,10000,0,0,0,4.054583,,96.10340757408062
384,CASE22_09.jpg,3.186,,,,,,,,10000,0,0,0,5.94383,,94.38964024615684
385,CASE22_10.jpg,4.29,,,,,,,,10000,0,0,0,7.3730116,,93.13327297974382
386,CASE22_11.jpg,6.484,,,,,,,,10000,0,0,0,13.948741,,87.75875812440964
387,CASE23_01.jpg,51.392,,,,,,,,10000,0,0,0,84.80235,,54.11186600170399
388,CASE23_02.jpg,61.783,,,,,,,,10000,0,0,0,88.47007,,53.0588225493841
389,CASE23_03.jpg,123.205,,,,,,,,10000,0,0,0,111.931946,,47.18495813745796
390,CASE23_04.jpg,169.785,,,,,,,,10000,0,0,0,159.51149,,38.53393928723541
391,CASE23_05.jpg,192.064,,,,,,,,10000,0,0,0,193.82251,,34.03415211448572
392,CASE23_06.jpg,180.948,,,,,,,,10000,0,0,0,213.85745,,31.861598314776344
393,CASE23_07.jpg,182.016,,,,,,,,10000,0,0,0,201.49284,,33.1682835320401
394,CASE23_08.jpg,178.35,,,,,,,,10000,0,0,0,186.51614,,34.90204775200448
395,CASE23_09.jpg,207.206,,,,,,,,10000,0,0,0,180.04253,,35.70886179324262
