,img_name,leaf_weight,내부온도관측치Min,내부온도관측치Max,내부습도관측치Min,내부습도관측치Max,CO2관측치Max-Min,EC관측치Min,EC관측치Max,최근분무량Max,백색광추정광량Max,적색광추정광량Max,청색광추정광량Max
398,CASE24_03.png,22.746,18.39999961853028,29.299999237060547,70.4000015258789,96.8000030517578,171.0,1.0756582021713257,1.1558531522750854,190.3,0,82.74000000000001,78.325
399,CASE24_04.png,30.274,18.5,30.600000381469727,73.0999984741211,97.0999984741211,183.0,1.0346890687942505,1.130574345588684,190.3,0,82.74000000000001,78.325
400,CASE24_05.png,40.434,21.799999237060547,28.600000381469727,74.5999984741211,96.3000030517578,159.0,1.017255425453186,1.0852466821670532,190.3,0,82.74000000000001,78.325
401,CASE24_06.png,50.631,19.700000762939453,25.89999961853028,78.19999694824219,91.9000015258789,115.0,0.5169086456298828,1.044277548789978,190.3,0,82.74000000000001,78.325
402,CASE24_07.png,62.844,18.5,26.100000381469727,66.5999984741211,98.0999984741211,246.0,0.0,1.5399866104125977,190.3,0,82.74000000000001,78.325
403,CASE24_08.png,79.966,18.39999961853028,28.200000762939453,57.20000076293945,85.9000015258789,158.0,0.5273689031600952,1.3894644975662231,190.3,0,82.74000000000001,78.325
404,CASE24_09.png,100.101,18.39999961853028,29.100000381469727,53.09999847412109,98.0999984741211,161.0,0.0,1.3389067649841309,190.3,0,82.74000000000001,78.325
405,CASE25_01.png,157.091,19.100000381469727,28.100000381469727,47.59999847412109,96.9000015258789,173.0,0.0,1.1968222856521606,190.3,0,82.74000000000001,78.325
406,CASE25_02.png,179.448,19.100000381469727,28.100000381469727,53.20000076293945,96.5999984741211,192.0,1.0826317071914673,1.1767735481262207,190.3,0,82.74000000000001,78.325
407,CASE25_03.png,201.426,19.100000381469727,28.89999961853028,63.09999847412109,96.6999969482422,252.0,0.4506606459617615,1.0930919647216797,190.3,0,82.74000000000001,78.325
408,CASE25_04.png,215.627,18.89999961853028,27.89999961853028,64.5999984741211,93.5999984741211,160.0,0.46547931432724,0.5134219527244568,190.3,0,82.74000000000001,78.325
409,CASE25_05.png,223.54,18.799999237060547,28.0,61.09999847412109,97.6999969482422,155.0,0.4201517403125763,0.467222660779953,190.3,0,82.74000000000001,78.325
410,CASE25_06.png,230.811,18.799999237060547,28.0,66.0,89.9000015258789,162.0,0.147314578294754,0.4306119382381439,190.3,0,82.74000000000001,78.325
411,CASE25_07.png,238.371,19.5,28.39999961853028,66.19999694824219,98.1999969482422,182.0,0.1420844793319702,0.1725934147834777,190.3,0,82.74000000000001,78.325
412,CASE25_08.png,244.485,19.39999961853028,28.0,64.69999694824219,95.5999984741211,190.0,0.123779110610485,0.1534163802862167,190.3,0,82.74000000000001,78.325
413,CASE25_09.png,248.406,19.799999237060547,30.200000762939453,69.9000015258789,98.3000030517578,179.0,0.0915267914533615,0.1351110190153122,190.3,0,82.74000000000001,78.325
414,CASE25_10.png,248.822,19.39999961853028,27.299999237060547,69.0,98.5,192.0,0.0,0.1194206848740577,190.3,0,82.74000000000001,78.325
415,CASE25_11.png,255.141,19.299999237060547,28.89999961853028,62.79999923706055,98.5999984741211,189.0,0.0026150208432227,0.0418408215045928,190.3,0,82.74000000000001,78.325
416,CASE25_12.png,255.794,19.299999237060547,27.799999237060547,64.19999694824219,90.5,149.0,0.0,0.0148186031728982,190.3,0,82.74000000000001,78.325
417,CASE25_13.png,254.067,20.0,28.200000762939453,67.80000305175781,98.4000015258789,178.0,0.0,0.0,190.3,0,82.74000000000001,78.325
418,CASE25_14.png,254.35,19.39999961853028,28.0,59.0,98.3000030517578,205.0,0.0,0.0,190.3,0,82.74000000000001,78.325
419,CASE25_15.png,251.424,20.299999237060547,29.89999961853028,60.400001525878906,98.5999984741211,184.0,0.0,0.0,190.3,0,82.74000000000001,78.325
420,CASE25_16.png,249.873,21.39999961853028,31.100000381469727,72.80000305175781,98.3000030517578,183.0,0.0,0.0,190.3,0,82.74000000000001,78.325
421,CASE25_17.png,249.311,22.100000381469727,30.100000381469727,70.5,88.9000015258789,174.0,0.0,0.0,190.3,0,82.74000000000001,78.325
422,CASE25_18.png,250.275,21.799999237060547,29.0,77.0999984741211,98.0999984741211,155.0,0.0,0.0,190.3,0,82.74000000000001,78.325
423,CASE25_19.png,248.163,21.5,30.39999961853028,74.30000305175781,98.1999969482422,152.0,0.0,0.0,190.3,0,82.74000000000001,78.325
424,CASE25_20.png,241.791,22.200000762939453,30.600000381469727,76.19999694824219,90.1999969482422,116.0,0.0,0.0,190.3,0,82.74000000000001,78.325
425,CASE26_01.png,0.368,,,,,,,,10000,0,0,0
426,CASE26_02.png,1.007,,,,,,,,10000,0,0,0
427,CASE26_03.png,1.553,,,,,,,,10000,0,0,0
428,CASE26_04.png,2.115,,,,,,,,10000,0,0,0
429,CASE26_05.png,2.719,,,,,,,,10000,0,0,0
430,CASE26_06.png,3.356,,,,,,,,10000,0,0,0
431,CASE26_07.png,4.093,,,,,,,,10000,0,0,0
432,CASE26_08.png,5.132,,,,,,,,10000,0,0,0
433,CASE26_09.png,6.736,,,,,,,,10000,0,0,0
434,CASE26_10.png,8.82,,,,,,,,10000,0,0,0
435,CASE26_11.png,11.084,,,,,,,,10000,0,0,0
436,CASE26_12.png,12.978,,,,,,,,10000,0,0,0
437,CASE26_13.png,18.471,,,,,,,,10000,0,0,0
438,CASE26_14.png,25.13,,,,,,,,10000,0,0,0
439,CASE26_15.png,32.179,,,,,,,,10000,0,0,0
440,CASE26_16.png,43.948,,,,,,,,10000,0,0,0
441,CASE26_17.png,57.869,,,,,,,,10000,0,0,0
442,CASE26_18.png,67.104,,,,,,,,10000,0,0,0
443,CASE26_19.png,72.545,,,,,,,,10000,0,0,0
444,CASE26_20.png,76.408,,,,,,,,10000,0,0,0
445,CASE26_21.png,81.113,,,,,,,,10000,0,0,0
446,CASE26_22.png,84.111,,,,,,,,10000,0,0,0
447,CASE26_23.png,86.607,,,,,,,,10000,0,0,0
448,CASE26_24.png,86.497,,,,,,,,10000,0,0,0
449,CASE26_25.png,87.443,,,,,,,,10000,0,0,0
450,CASE26_26.png,86.65,,,,,,,,10000,0,0,0
451,CASE26_27.png,86.594,,,,,,,,10000,0,0,0
452,CASE26_28.png,88.088,,,,,,,,10000,0,0,0
453,CASE26_29.png,87.199,,,,,,,,10000,0,0,0
454,CASE26_30.png,76.068,,,,,,,,10000,0,0,0
455,CASE26_31.png,77.616,,,,,,,,10000,0,0,0
456,CASE26_32.png,75.398,,,,,,,,10000,0,0,0
457,CASE26_33.png,72.517,,,,,,,,10000,0,0,0
458,CASE26_34.png,66.635,,,,,,,,10000,0,0,0
459,CASE26_35.png,59.524,,,,,,,,10000,0,0,0
460,CASE26_36.png,53.517,,,,,,,,10000,0,0,0
461,CASE26_37.png,51.655,,,,,,,,10000,0,0,0
462,CASE26_38.png,48.308,,,,,,,,10000,0,0,0
463,CASE26_39.png,42.6,,,,,,,,10000,0,0,0
464,CASE26_40.png,38.751,,,,,,,,10000,0,0,0
465,CASE26_41.png,35.57,,,,,,,,10000,0,0,0
466,CASE26_42.png,38.381,,,,,,,,10000,0,0,0
467,CASE26_43.png,38.039,,,,,,,,10000,0,0,0
468,CASE26_44.png,33.471,,,,,,,,10000,0,0,0
469,CASE26_45.png,24.074,,,,,,,,10000,0,0,0
470,CASE26_46.png,25.447,,,,,,,,10000,0,0,0
471,CASE26_47.png,33.994,,,,,,,,10000,0,0,0
472,CASE27_01.jpg,0.0,18.1000003814697,27.2000007629394,62.9000015258789,81.6999969482421,61.0,0.994185626506805,1.03207838535308,711.13,309.41,47.9892,61.0935
473,CASE27_02.jpg,0.148,18.2000007629394,27.7999992370605,60.4000015258789,80.1999969482421,42.0,0.993188440799713,1.03706419467926,769.0,309.41,47.9892,61.0935
474,CASE27_03.jpg,0.514,18.2999992370605,27.8999996185302,60.5,80.6999969482421,44.0,0.031909666955471,1.01811790466308,769.0,309.41,47.9892,61.0935
475,CASE27_04.jpg,0.865,17.3999996185302,27.8999996185302,59.2999992370605,78.0,46.0,0.0309124905616045,0.0807713493704795,769.0,309.41,47.9892,61.0935
476,CASE27_05.jpg,1.252,19.7999992370605,27.3999996185302,57.2000007629394,69.6999969482421,50.0,0.0339040234684944,0.0757854580879211,769.0,309.41,47.9892,61.0935
477,CASE28_01.jpg,2.46,18.0,27.7999992370605,33.7000007629394,46.5,44.0,0.0339040234684944,0.0827656984329223,769.0,309.41,47.9892,61.0935
478,CASE28_02.jpg,2.89,17.8999996185302,28.0,30.3999996185302,39.5,64.0,0.0368955545127391,0.0867544114589691,769.0,309.41,47.9892,61.0935
479,CASE28_03.jpg,3.5,17.7999992370605,27.6000003814697,27.3999996185302,37.4000015258789,44.0,0.0388899073004722,0.0877515897154808,769.0,309.41,47.9892,61.0935
480,CASE28_04.jpg,4.162,18.2999992370605,27.6000003814697,29.2999992370605,38.099998474121,49.0,0.0398870855569839,0.0867544114589691,769.0,309.41,47.9892,61.0935
481,CASE28_05.jpg,5.096,18.7999992370605,27.7999992370605,32.0339514221996,75.6000061035156,187.0,0.041881438344717,1.11284959316253,769.0,309.41,47.9892,61.0935
482,CASE28_06.jpg,7.069,18.2999992370605,27.6000003814697,56.9000015258789,78.4000015258789,66.0,0.0378927290439605,1.09091174602508,769.0,309.41,47.9892,61.0935
483,CASE28_07.jpg,9.059,19.0,27.3999996185302,50.2999992370605,81.5799980163574,129.0,0.0349011979997158,1.16769444942474,769.0,309.41,47.9892,61.0935
484,CASE28_08.jpg,11.866,18.7000007629394,27.2999992370605,65.5,83.8000030517578,136.0,1.11185252666473,1.15473103523254,769.0,309.41,47.9892,61.0935
485,CASE28_09.jpg,16.227,19.1000003814697,27.1000003814697,68.5999984741211,82.6199974045157,103.0,1.09988629817962,1.14077067375183,723.99,309.41,47.9892,61.0935
486,CASE28_10.jpg,23.388,18.2000007629394,27.0,72.1999969482421,84.8200012221932,114.0,0.0339040234684944,1.11783552169799,769.0,309.41,47.9892,61.0935
487,CASE29_01.jpg,247.113,17.3999996185302,26.2000007629394,35.0,86.5999984741211,298.0,0.0987205356359481,1.00016868114471,769.0,309.41,47.9892,61.0935
488,CASE29_02.jpg,281.176,18.1000003814697,25.2999992370605,32.7999992370605,86.5999984741211,213.0,0.766829252243042,0.94233238697052,769.0,309.41,47.9892,61.0935
489,CASE29_03.jpg,308.232,18.3999996185302,25.7999992370605,38.2000007629394,89.5600112918764,210.59999999404,0.634204626083374,0.770817935466766,769.0,309.41,47.9892,61.0935
490,CASE29_04.jpg,326.903,19.2000007629394,25.7000007629394,40.3142856955528,88.509992217645,225.0,0.585342943668365,0.642182052135467,769.0,309.41,47.9892,61.0935
491,CASE29_05.jpg,325.804,18.6000003814697,25.2000007629394,38.2999992370605,88.9999938961118,232.20000000298103,0.0438757948577404,0.591326057910919,769.0,309.41,47.9892,61.0935
492,CASE29_06.jpg,343.533,18.5,25.7000007629394,36.1299995481967,93.9500030577182,336.5,0.0368955545127391,1.14775085449218,743.28,309.41,47.9892,61.0935
493,CASE29_07.jpg,385.872,19.1000003814697,25.8999996185302,52.2999992370605,87.9000015258789,261.0,0.820676743984222,1.05900204181671,769.0,309.41,47.9892,61.0935
494,CASE29_08.jpg,418.81,18.3999996185302,25.2999992370605,50.7000007629394,87.9000015258789,304.0,0.66711151599884,0.824665486812591,769.0,309.41,47.9892,61.0935
495,CASE30_01.jpg,0.0,,,,,,,,10000,0,0,0
496,CASE30_02.jpg,0.39,,,,,,,,10000,0,0,0
497,CASE30_03.jpg,0.856,,,,,,,,10000,0,0,0
498,CASE30_04.jpg,1.361,,,,,,,,10000,0,0,0
499,CASE30_05.jpg,1.748,,,,,,,,10000,0,0,0
500,CASE30_06.jpg,2.249,,,,,,,,10000,0,0,0
501,CASE30_07.jpg,3.368,,,,,,,,10000,0,0,0
502,CASE30_08.jpg,5.498,,,,,,,,10000,0,0,0
503,CASE30_09.jpg,7.606,,,,,,,,10000,0,0,0
504,CASE30_10.jpg,11.277,,,,,,,,10000,0,0,0
505,CASE30_11.jpg,14.305,,,,,,,,10000,0,0,0
506,CASE31_01.jpg,171.552,,,,,,,,10000,0,0,0
507,CASE31_02.jpg,202.0,,,,,,,,10000,0,0,0
508,CASE31_03.jpg,244.189,,,,,,,,10000,0,0,0
509,CASE31_04.jpg,287.766,,,,,,,,10000,0,0,0
510,CASE31_05.jpg,302.834,,,,,,,,10000,0,0,0
511,CASE31_06.jpg,283.914,,,,,,,,10000,0,0,0
512,CASE31_07.jpg,295.089,,,,,,,,10000,0,0,0
513,CASE31_08.jpg,366.397,,,,,,,,10000,0,0,0
514,CASE31_09.jpg,401.508,,,,,,,,10000,0,0,0
515,CASE32_01.png,3.474,22.89999961853028,34.70000076293945,41.29999923706055,56.79999923706055,59.0,1.4898470640182495,1.640087604522705,769.0,309.41,31.4412,61.0935
516,CASE32_02.png,4.492,22.39999961853028,31.700000762939453,41.900001525878906,60.400001525878906,62.0,1.5416542291641235,1.646995186805725,769.0,309.41,0,0
517,CASE32_03.png,4.916,23.89999961853028,29.39999961853028,46.70000076293945,60.20000076293945,81.0,1.592597723007202,1.6556297540664673,769.0,309.41,0,0
518,CASE32_04.png,7.164,24.600000381469727,29.39999961853028,38.09999847412109,60.5,46.0,1.6064131259918213,1.659083604812622,769.0,309.41,0,0
519,CASE32_05.png,9.35,24.299999237060547,29.600000381469727,39.09999847412109,60.5,59.0,1.6098668575286863,1.665991187095642,769.0,309.41,0,0
520,CASE32_06.png,11.129,24.299999237060547,29.600000381469727,40.70000076293945,61.09999847412109,54.0,1.6115937232971191,1.6720354557037354,769.0,309.41,0,0
521,CASE32_07.png,15.833,23.39999961853028,29.39999961853028,40.20000076293945,61.29999923706055,65.0,1.6210918426513672,1.6823968887329102,769.0,309.41,0,0
522,CASE32_08.png,19.783,24.600000381469727,29.600000381469727,32.099998474121094,61.70000076293945,93.0,1.6340434551239014,1.6841236352920532,769.0,309.41,0,0
523,CASE32_09.png,23.522,27.100000381469727,32.599998474121094,34.0,61.09999847412109,117.0,1.6090034246444702,1.678079605102539,769.0,309.41,0,0
524,CASE32_10.png,28.08,23.39999961853028,34.79999923706055,33.599998474121094,62.29999923706055,113.0,1.589143991470337,1.7221156358718872,769.0,309.41,0,0
525,CASE32_11.png,36.983,22.200000762939453,33.900001525878906,29.100000381469727,62.29999923706055,112.0,1.6159110069274902,1.753199815750122,769.0,309.41,0,0
526,CASE32_12.png,50.006,22.200000762939453,31.799999237060547,23.299999237060547,63.29999923706055,364.0,1.668581485748291,1.772195816040039,769.0,309.41,33.096000000000004,15.665
527,CASE32_13.png,61.429,22.39999961853028,30.5,30.0,64.9000015258789,112.0,1.6858506202697754,1.7842841148376465,769.0,216.587,33.096000000000004,15.665
528,CASE32_14.png,75.914,26.89999961853028,30.600000381469727,32.5,63.400001525878906,107.0,1.672898769378662,1.788601279258728,769.0,216.587,33.096000000000004,15.665
529,CASE32_15.png,92.34,25.799999237060547,30.600000381469727,34.900001525878906,64.9000015258789,620.0,1.6245455741882324,1.829183578491211,769.0,216.587,33.096000000000004,15.665
530,CASE32_16.png,110.591,21.600000381469727,30.299999237060547,34.20000076293945,66.5999984741211,108.0,1.6357704401016235,1.74456524848938,769.0,216.587,33.096000000000004,15.665
531,CASE32_17.png,135.158,22.600000381469727,30.100000381469727,26.89999961853028,65.0,148.0,1.6798064708709717,1.748882532119751,769.0,216.587,33.096000000000004,15.665
532,CASE32_18.png,162.196,23.89999961853028,29.39999961853028,20.299999237060547,66.9000015258789,439.0,0.7906902432441711,1.741974949836731,769.0,216.587,33.096000000000004,15.665
533,CASE32_19.png,195.631,25.200000762939453,29.39999961853028,37.59999847412109,66.9000015258789,87.0,0.6036869287490845,0.8108649253845215,769.0,216.587,33.096000000000004,15.665
534,CASE32_20.png,223.183,18.39999961853028,29.0,33.5,67.30000305175781,139.0,0.5811845064163208,0.623085618019104,769.0,216.587,33.096000000000004,15.665
535,CASE32_21.png,274.062,21.600000381469727,26.600000381469727,25.5,68.0999984741211,279.0,0.5493706464767456,0.5974793434143066,769.0,216.587,33.096000000000004,15.665
536,CASE32_22.png,307.825,21.100000381469727,26.0,38.0,71.0999984741211,176.0,0.4935024678707123,0.5548022985458374,769.0,216.587,33.096000000000004,15.665
537,CASE32_23.png,354.888,22.200000762939453,30.100000381469727,32.0,69.0,183.0,0.4903986752033233,0.8915634155273438,769.0,216.587,33.096000000000004,15.665
538,CASE32_24.png,401.315,22.299999237060547,30.39999961853028,31.100000381469727,69.5,474.0,0.3119308054447174,0.5268682241439819,769.0,216.587,33.096000000000004,15.665
539,CASE32_25.png,421.914,21.89999961853028,29.799999237060547,41.5,70.5999984741211,111.0,0.2560625970363617,0.3297775983810425,769.0,216.587,33.096000000000004,15.665
540,CASE32_26.png,461.639,22.200000762939453,29.799999237060547,41.79999923706055,71.0999984741211,121.0,0.2413195967674255,0.2770131826400757,769.0,216.587,33.096000000000004,15.665
541,CASE33_01.png,3.566,27.39999961853028,33.599998474121094,42.20000076293945,52.09999847412109,49.0,1.5105699300765991,1.6271358728408811,769.0,309.41,0,0
542,CASE33_02.png,4.488,22.39999961853028,31.700000762939453,41.900001525878906,60.400001525878906,89.0,1.558059811592102,1.646995186805725,769.0,309.41,0,0
543,CASE33_03.png,6.098,23.89999961853028,29.39999961853028,46.70000076293945,60.20000076293945,55.0,1.5995055437088013,1.6556297540664673,769.0,309.41,0,0
544,CASE33_04.png,7.991,24.600000381469727,29.600000381469727,38.09999847412109,60.5,59.0,1.6064131259918213,1.659083604812622,769.0,309.41,0,0
545,CASE33_05.png,9.869,24.299999237060547,29.600000381469727,40.70000076293945,61.0,40.0,1.6098668575286863,1.665991187095642,769.0,309.41,0,0
546,CASE33_06.png,13.459,24.299999237060547,29.600000381469727,40.79999923706055,61.29999923706055,56.0,1.6159110069274902,1.6720354557037354,769.0,309.41,0,0
547,CASE33_07.png,17.159,23.39999961853028,29.299999237060547,32.099998474121094,61.5,68.0,1.6245455741882324,1.6823968887329102,769.0,309.41,0,0
548,CASE33_08.png,20.304,24.600000381469727,32.599998474121094,34.0,61.70000076293945,117.0,1.6090034246444702,1.6841236352920532,769.0,309.41,0,0
549,CASE33_09.png,23.522,27.89999961853028,34.599998474121094,34.70000076293945,60.900001525878906,95.0,1.590870976448059,1.6858506202697754,769.0,309.41,0,0
550,CASE33_10.png,31.675,23.39999961853028,34.79999923706055,31.700000762939453,62.29999923706055,118.0,1.589143991470337,1.7221156358718872,769.0,309.41,0,0
551,CASE33_11.png,42.732,22.200000762939453,31.39999961853028,23.299999237060547,63.29999923706055,372.0,1.6746257543563845,1.753199815750122,769.0,309.41,33.096000000000004,15.665
552,CASE33_12.png,54.322,22.200000762939453,31.799999237060547,30.0,64.9000015258789,110.0,1.668581485748291,1.772195816040039,769.0,216.587,33.096000000000004,15.665
553,CASE33_13.png,67.612,22.39999961853028,30.5,30.700000762939453,63.5,107.0,1.6858506202697754,1.7842841148376465,769.0,216.587,33.096000000000004,15.665
554,CASE33_14.png,82.465,26.799999237060547,30.600000381469727,34.900001525878906,64.69999694824219,633.0,1.630589723587036,1.829183578491211,769.0,216.587,33.096000000000004,15.665
555,CASE33_15.png,96.184,25.799999237060547,30.600000381469727,40.20000076293945,66.5999984741211,103.0,1.6245455741882324,1.706573486328125,769.0,216.587,33.096000000000004,15.665
556,CASE33_16.png,117.433,21.600000381469727,30.100000381469727,26.89999961853028,64.69999694824219,128.0,1.6703084707260132,1.74456524848938,769.0,216.587,33.096000000000004,15.665
557,CASE33_17.png,146.168,22.600000381469727,29.39999961853028,20.299999237060547,66.9000015258789,441.0,1.621955156326294,1.748882532119751,769.0,216.587,33.096000000000004,15.665
558,CASE33_18.png,169.989,23.89999961853028,29.39999961853028,33.400001525878906,66.9000015258789,123.0,0.7130955457687378,1.6573567390441897,769.0,216.587,33.096000000000004,15.665
559,CASE33_19.png,207.332,24.299999237060547,29.299999237060547,35.79999923706055,67.30000305175781,131.0,0.5811845064163208,0.7161993384361267,769.0,216.587,33.096000000000004,15.665
560,CASE33_20.png,238.963,18.39999961853028,26.600000381469727,25.5,68.0999984741211,278.0,0.5780807137489319,0.6114464998245239,769.0,216.587,33.096000000000004,15.665
561,CASE33_21.png,286.059,22.39999961853028,26.0,39.20000076293945,69.5999984741211,152.0,0.5400593280792236,0.5858402252197266,769.0,216.587,33.096000000000004,15.665
562,CASE33_22.png,309.098,21.100000381469727,29.299999237060547,32.0,71.0999984741211,192.0,0.4903986752033233,0.8915634155273438,769.0,216.587,33.096000000000004,15.665
563,CASE33_23.png,373.371,22.200000762939453,30.100000381469727,31.100000381469727,69.0,433.0,0.3972850143909454,0.796897828578949,769.0,216.587,33.096000000000004,15.665
564,CASE33_24.png,393.46,22.299999237060547,30.39999961853028,38.79999923706055,70.4000015258789,150.0,0.2808929085731506,0.4120280146598816,769.0,216.587,33.096000000000004,15.665
565,CASE33_25.png,439.67,21.89999961853028,29.799999237060547,41.79999923706055,70.80000305175781,109.0,0.2537347674369812,0.2948599457740784,769.0,216.587,33.096000000000004,15.665
566,CASE34_01.png,0.217,,,,,,,,10000,0,0,0
567,CASE34_02.png,0.745,27.0,32.900001525878906,43.70000076293945,60.5,44.0,0.0,0.0,769.0,309.41,0,0
568,CASE34_03.png,1.633,30.100000381469727,39.09999847412109,43.29999923706055,60.09999847412109,54.0,0.0,0.0,769.0,309.41,0,0
569,CASE34_04.png,1.946,23.799999237060547,36.900001525878906,45.5,60.59999847412109,58.0,0.0,0.0,769.0,309.41,0,0
570,CASE34_05.png,2.478,23.600000381469727,34.599998474121094,46.09999847412109,60.59999847412109,72.0,0.0,0.0,769.0,309.41,0,0
571,CASE34_06.png,3.366,26.89999961853028,33.099998474121094,47.5,60.59999847412109,101.0,0.0,0.0,769.0,309.41,0,0
572,CASE34_07.png,4.529,23.5,30.200000762939453,47.0,60.5,67.0,0.0,0.0,769.0,309.41,0,0
573,CASE34_08.png,6.915,23.600000381469727,32.400001525878906,48.59999847412109,60.70000076293945,63.0,0.0,0.0,769.0,309.41,0,0
574,CASE34_09.png,8.787,23.600000381469727,30.39999961853028,48.70000076293945,65.0999984741211,73.0,0.0,0.0,769.0,309.41,0,0
575,CASE34_10.png,12.163,27.700000762939453,31.600000381469727,52.5,61.59999847412109,81.0,0.0,0.0,769.0,309.41,0,0
576,CASE34_11.png,16.583,28.100000381469727,31.799999237060547,51.79999923706055,61.79999923706055,73.0,0.0,0.0,769.0,309.41,0,0
577,CASE34_12.png,22.548,27.100000381469727,31.799999237060547,51.09999847412109,62.29999923706055,79.0,0.0,0.0,769.0,309.41,0,0
578,CASE34_13.png,31.166,27.299999237060547,30.799999237060547,51.400001525878906,62.79999923706055,101.0,0.0,0.0,769.0,309.41,0,0
579,CASE34_14.png,42.786,26.39999961853028,30.700000762939453,46.79999923706055,64.30000305175781,269.0,0.0,0.0,769.0,309.41,33.096000000000004,15.665
580,CASE34_15.png,52.281,25.89999961853028,29.700000762939453,53.20000076293945,64.0,48.0,0.0,0.0,769.0,216.587,33.096000000000004,15.665
581,CASE34_16.png,68.646,25.89999961853028,29.39999961853028,53.59999847412109,65.4000015258789,64.0,0.0,0.0,769.0,216.587,33.096000000000004,15.665
582,CASE34_17.png,88.734,26.600000381469727,30.200000762939453,49.20000076293945,66.0,314.0,0.0,0.0,769.0,216.587,33.096000000000004,15.665
583,CASE34_18.png,113.831,26.700000762939453,30.39999961853028,46.5,66.5999984741211,120.0,0.0,0.0,769.0,216.587,33.096000000000004,15.665
584,CASE34_19.png,136.669,27.100000381469727,30.39999961853028,43.0,68.0999984741211,155.0,0.0,0.0,769.0,216.587,33.096000000000004,15.665
585,CASE34_20.png,171.917,26.200000762939453,30.299999237060547,52.70000076293945,70.4000015258789,64.0,0.0,0.0,769.0,216.587,33.096000000000004,15.665
586,CASE34_21.png,202.168,25.89999961853028,29.100000381469727,51.59999847412109,70.5,170.0,0.0,0.0,769.0,216.587,33.096000000000004,15.665
587,CASE34_22.png,236.013,25.89999961853028,28.5,55.400001525878906,72.9000015258789,57.0,0.0,0.0,769.0,216.587,33.096000000000004,15.665
588,CASE34_23.png,275.752,26.700000762939453,29.299999237060547,52.59999847412109,70.9000015258789,84.0,0.0,0.0,769.0,216.587,33.096000000000004,15.665
589,CASE34_24.png,336.514,27.299999237060547,29.600000381469727,58.09999847412109,70.4000015258789,92.0,0.0,0.0,769.0,216.587,33.096000000000004,15.665
590,CASE34_25.png,372.455,26.700000762939453,28.600000381469727,57.20000076293945,66.5,90.0,0.0,0.0,769.0,216.587,33.096000000000004,15.665
591,CASE34_26.png,378.326,26.799999237060547,28.600000381469727,51.900001525878906,68.9000015258789,187.0,0.0,0.0,769.0,216.587,33.096000000000004,15.665
592,CASE34_27.png,444.465,27.100000381469727,28.600000381469727,56.70000076293945,67.0,66.0,0.0,0.0,769.0,216.587,33.096000000000004,15.665
593,CASE35_01.png,0.348,30.299999237060547,32.900001525878906,43.70000076293945,60.5,29.0,0.0,0.0,769.0,309.41,0,0
594,CASE35_02.png,1.157,27.0,34.400001525878906,46.29999923706055,60.09999847412109,57.0,0.0,0.0,769.0,309.41,0,0
595,CASE35_03.png,1.974,23.799999237060547,39.09999847412109,43.29999923706055,60.5,58.0,0.0,0.0,769.0,309.41,0,0
596,CASE35_04.png,2.575,23.600000381469727,34.599998474121094,47.29999923706055,60.59999847412109,71.0,0.0,0.0,769.0,309.41,0,0
597,CASE35_05.png,3.119,26.799999237060547,33.099998474121094,46.09999847412109,60.59999847412109,101.0,0.0,0.0,769.0,309.41,0,0
598,CASE35_06.png,4.434,23.5,31.799999237060547,47.5,60.59999847412109,61.0,0.0,0.0,769.0,309.41,0,0
599,CASE35_07.png,6.013,23.600000381469727,32.400001525878906,47.0,60.70000076293945,55.0,0.0,0.0,769.0,309.41,0,0
600,CASE35_08.png,8.432,23.600000381469727,30.39999961853028,48.59999847412109,65.0999984741211,85.0,0.0,0.0,769.0,309.41,0,0
601,CASE35_09.png,11.703,27.700000762939453,31.600000381469727,52.29999923706055,61.59999847412109,72.0,0.0,0.0,769.0,309.41,0,0
602,CASE35_10.png,15.088,28.100000381469727,31.39999961853028,52.5,61.70000076293945,70.0,0.0,0.0,769.0,309.41,0,0
603,CASE35_11.png,20.885,27.700000762939453,31.799999237060547,51.79999923706055,62.0,72.0,0.0,0.0,769.0,309.41,0,0
604,CASE35_12.png,28.298,27.100000381469727,30.700000762939453,51.09999847412109,62.5,91.0,0.0,0.0,769.0,309.41,0,0
605,CASE35_13.png,38.251,26.39999961853028,30.799999237060547,51.400001525878906,64.30000305175781,51.0,0.0,0.0,769.0,309.41,0,0
606,CASE35_14.png,49.132,25.89999961853028,29.700000762939453,46.79999923706055,63.70000076293945,269.0,0.0,0.0,769.0,309.41,33.096000000000004,15.665
607,CASE35_15.png,63.277,25.89999961853028,29.39999961853028,53.59999847412109,64.69999694824219,79.0,0.0,0.0,769.0,216.587,33.096000000000004,15.665
608,CASE35_16.png,83.856,26.600000381469727,29.5,56.29999923706055,66.0,68.0,0.0,0.0,769.0,216.587,33.096000000000004,15.665
609,CASE35_17.png,106.12,26.700000762939453,30.39999961853028,46.5,66.5999984741211,314.0,0.0,0.0,769.0,216.587,33.096000000000004,15.665
610,CASE35_18.png,133.164,27.100000381469727,30.299999237060547,49.29999923706055,66.4000015258789,113.0,0.0,0.0,769.0,216.587,33.096000000000004,15.665
611,CASE35_19.png,160.963,26.200000762939453,30.39999961853028,43.0,68.0999984741211,147.0,0.0,0.0,769.0,216.587,33.096000000000004,15.665
612,CASE35_20.png,190.768,25.89999961853028,29.100000381469727,51.59999847412109,70.4000015258789,168.0,0.0,0.0,769.0,216.587,33.096000000000004,15.665
